Vernier Format 2
Gruppe9B_Akku.cmbl 26.11.2025 11:47:50 ,
Aktuell
Zeit	Temperatur	Potenzial	Stromstärke
t	Temp	Pot	A
s	°C	V	A

110	19,1954060928	4,17728424072	0,000310839823214
111	19,1968852195	4,17709350586	-0,000310839823214
112	19,1909686306	4,17671203613	0,000621679646429
113	19,1939269524	4,17709350586	-0,000310839823214
114	19,1968852195	4,17671203613	0,00124335929286
115	19,1939269524	4,17671203613	0,00155419911607
116	19,1939269524	4,17671203613	0,000932519469643
117	19,1954060928	4,176902771	0,00186503893929
118	19,1939269524	4,17652130127	0,00124335929286
119	19,1954060928	4,176902771	0,00124335929286
120	19,1968852195	4,17709350586	0,000310839823214
121	19,1954060928	4,176902771	0,00279755840893
122	19,1968852195	4,17709350586	0,000932519469643
123	19,1924477984	4,17652130127	0,000932519469643
124	19,1983643325	4,176902771	0,000932519469643
125	19,1954060928	4,17709350586	0,000310839823214
126	19,1983643325	4,17709350586	0,00186503893929
127	19,1954060928	4,17709350586	0,000621679646429
128	19,1939269524	4,17671203613	0,00124335929286
129	19,1968852195	4,176902771	0,0021758787625
130	19,1954060928	4,176902771	0,0021758787625
131	19,1939269524	4,17671203613	0,00186503893929
132	19,1968852195	4,176902771	0,000932519469643
133	19,2042806478	4,17709350586	0,000310839823214
134	19,1968852195	4,176902771	0,00186503893929
135	19,1998434318	4,17709350586	0,00155419911607
136	19,2013225175	4,176902771	0,00186503893929
137	19,1968852195	4,17671203613	0,00155419911607
138	19,1983643325	4,176902771	0,0021758787625
139	19,1998434318	4,176902771	0,00248671858571
140	19,1998434318	4,176902771	0,00186503893929
141	19,1983643325	4,176902771	-0,000621679646429
142	19,1998434318	4,17671203613	0,000310839823214
143	19,1968852195	4,17671203613	0,00124335929286
144	19,2013225175	4,176902771	0,00279755840893
145	19,1998434318	4,17709350586	-0,00155419911607
146	19,1998434318	4,17709350586	0,000932519469643
147	19,2028015895	4,17709350586	-0,000310839823214
148	19,1983643325	4,17652130127	0,000932519469643
149	19,1998434318	4,176902771	0,00155419911607
150	19,2013225175	4,176902771	0,000310839823214
151	19,2042806478	4,176902771	0,00186503893929
152	19,2013225175	4,17671203613	0,0021758787625
153	19,1983643325	4,17671203613	0,000310839823214
154	19,2013225175	4,17671203613	-0,000310839823214
155	19,1998434318	4,17709350586	0,000310839823214
156	19,1983643325	4,17652130127	0,0021758787625
157	19,2028015895	4,17671203613	0,00186503893929
158	19,2087177409	4,17709350586	0,00186503893929
159	19,1998434318	4,176902771	0,000932519469643
160	19,2042806478	4,17652130127	0,000932519469643
161	19,2028015895	4,17652130127	0,00279755840893
162	19,2013225175	4,176902771	0,000621679646429
163	19,2028015895	4,17671203613	0,000932519469643
164	19,2057596925	4,17671203613	0,00124335929286
165	19,2057596925	4,176902771	0,00186503893929
166	19,2028015895	4,17709350586	0,00155419911607
167	19,2042806478	4,176902771	0,00248671858571
168	19,2028015895	4,176902771	0,00310839823214
169	19,2057596925	4,176902771	0,000621679646429
170	19,2072387236	4,17709350586	0,000310839823214
171	19,2057596925	4,17709350586	0,0021758787625
172	19,2072387236	4,176902771	0,00124335929286
173	19,2057596925	4,17671203613	0,00155419911607
174	19,2101967446	4,176902771	0,00124335929286
175	19,2057596925	4,17671203613	-0,000310839823214
176	19,2087177409	4,17709350586	-0,000932519469643
177	19,2101967446	4,17671203613	0,000932519469643
178	19,2116757347	4,176902771	0,000932519469643
179	19,2101967446	4,17671203613	0,000932519469643
180	19,2101967446	4,176902771	0
181	19,2072387236	4,17652130127	0,00124335929286
182	19,2087177409	4,17671203613	-0,000621679646429
183	19,2101967446	4,17709350586	0,000932519469643
184	19,2087177409	4,17671203613	0,00124335929286
185	19,2116757347	4,176902771	0,000621679646429
186	19,2087177409	4,17709350586	0,00124335929286
187	19,2072387236	4,17671203613	0,000621679646429
188	19,2116757347	4,176902771	0,00248671858571
189	19,2146336739	4,176902771	-0,000310839823214
190	19,2087177409	4,17671203613	0,00124335929286
191	19,2116757347	4,176902771	-0,000932519469643
192	19,2087177409	4,17671203613	0,00155419911607
193	19,2087177409	4,17671203613	0,00155419911607
194	19,2116757347	4,17671203613	0,00186503893929
195	19,2146336739	4,17652130127	0,00310839823214
196	19,2131547111	4,176902771	0,00155419911607
197	19,2146336739	4,17709350586	0,000310839823214
198	19,2116757347	4,176902771	0,000310839823214
199	19,2116757347	4,17671203613	0,00279755840893
200	19,2146336739	4,176902771	0,000310839823214
201	19,2146336739	4,17671203613	-0,000310839823214
202	19,2131547111	4,17671203613	0,00248671858571
203	19,2175915586	4,17709350586	0,00155419911607
204	19,2131547111	4,176902771	0,0021758787625
205	19,2161126231	4,17709350586	0,000932519469643
206	19,2161126231	4,17671203613	0,00124335929286
207	19,2146336739	4,176902771	0,00155419911607
208	19,2131547111	4,17709350586	0,000932519469643
209	19,2161126231	4,176902771	0,000310839823214
210	19,2146336739	4,17671203613	0,000932519469643
211	19,2146336739	4,176902771	0
212	19,2175915586	4,17709350586	-0,000932519469643
213	19,2161126231	4,17671203613	0,000621679646429
214	19,2161126231	4,17652130127	0
215	19,2175915586	4,17709350586	0,000310839823214
216	19,2175915586	4,17671203613	0,000310839823214
217	19,2161126231	4,17671203613	-0,000621679646429
218	19,2175915586	4,176902771	0,000621679646429
219	19,2175915586	4,176902771	0,00186503893929
220	19,2161126231	4,17709350586	0,00186503893929
221	19,2161126231	4,17709350586	-0,000310839823214
222	19,2161126231	4,17671203613	0,000932519469643
223	19,2175915586	4,17671203613	0,00186503893929
224	19,2175915586	4,17671203613	-0,000310839823214
225	19,2161126231	4,17671203613	0,00124335929286
226	19,2131547111	4,17709350586	0,00186503893929
227	19,2175915586	4,176902771	0,00248671858571
228	19,2205493887	4,176902771	0,00186503893929
229	19,2175915586	4,176902771	0,00310839823214
230	19,2175915586	4,17652130127	0,0021758787625
231	19,2190704805	4,17652130127	0,0021758787625
232	19,2205493887	4,176902771	0,0021758787625
233	19,2175915586	4,176902771	0,00155419911607
234	19,2205493887	4,17652130127	0,00279755840893
235	19,2190704805	4,176902771	0,00186503893929
236	19,2190704805	4,17671203613	0,00186503893929
237	19,2205493887	4,17671203613	0,00124335929286
238	19,2205493887	4,17709350586	0,00124335929286
239	19,2190704805	4,17709350586	0,00279755840893
240	19,2205493887	4,17671203613	0,00310839823214
241	19,2205493887	4,17671203613	0,00155419911607
242	19,2175915586	4,17671203613	0,000310839823214
243	19,2205493887	4,17709350586	0,00186503893929
244	19,2220282834	4,176902771	0,00155419911607
245	19,2220282834	4,17709350586	0,00186503893929
246	19,2205493887	4,17671203613	0,00341923805536
247	19,2235071644	4,17709350586	0,0021758787625
248	19,2235071644	4,176902771	0,000621679646429
249	19,2205493887	4,176902771	0,00310839823214
250	19,2249860318	4,17671203613	0,00186503893929
251	19,2190704805	4,17671203613	0,00186503893929
252	19,2205493887	4,176902771	0,00310839823214
253	19,2235071644	4,17709350586	0,00310839823214
254	19,2205493887	4,17671203613	0,00279755840893
255	19,2235071644	4,17671203613	0,00248671858571
256	19,2205493887	4,17671203613	0
257	19,2190704805	4,17671203613	0,0021758787625
258	19,2235071644	4,17709350586	0,00155419911607
259	19,2264648856	4,17671203613	0,000621679646429
260	19,2279437258	4,17671203613	-0,000621679646429
261	19,2235071644	4,176902771	0,00186503893929
262	19,2279437258	4,17709350586	0,00124335929286
263	19,2249860318	4,176902771	0,00155419911607
264	19,2235071644	4,176902771	0,00310839823214
265	19,2279437258	4,17671203613	0,00310839823214
266	19,2220282834	4,17652130127	0,00124335929286
267	19,2235071644	4,17671203613	0,0021758787625
268	19,2264648856	4,176902771	0,00279755840893
269	19,2205493887	4,17671203613	0,00248671858571
270	19,2235071644	4,17633056641	0,0021758787625
271	19,2279437258	4,17728424072	0,00124335929286
272	19,2264648856	4,176902771	0,00124335929286
273	19,2279437258	4,17671203613	0,00186503893929
274	19,2279437258	4,176902771	0,00186503893929
275	19,2264648856	4,176902771	0,0021758787625
276	19,2264648856	4,17709350586	0,000932519469643
277	19,2309013653	4,176902771	0,000310839823214
278	19,2279437258	4,176902771	-0,000621679646429
279	19,2279437258	4,17671203613	0,0021758787625
280	19,2309013653	4,176902771	0,000932519469643
281	19,2323801647	4,17709350586	0,000621679646429
282	19,2294225523	4,176902771	0,00279755840893
283	19,2309013653	4,17671203613	0,00155419911607
284	19,2294225523	4,17709350586	0,000932519469643
285	19,2279437258	4,17671203613	0,00186503893929
286	19,2323801647	4,176902771	0,00124335929286
287	19,2279437258	4,176902771	0,000932519469643
288	19,2264648856	4,17671203613	0,000932519469643
289	19,2323801647	4,17709350586	0,000932519469643
290	19,2294225523	4,17652130127	0,000932519469643
291	19,2264648856	4,17633056641	0,00248671858571
292	19,2338589505	4,17709350586	0,0021758787625
293	19,2353377226	4,17709350586	0
294	19,2294225523	4,17671203613	0,000310839823214
295	19,2323801647	4,17671203613	0,000932519469643
296	19,2323801647	4,176902771	0,000932519469643
297	19,2323801647	4,17652130127	0,00248671858571
298	19,2353377226	4,17671203613	0,00124335929286
299	19,2338589505	4,17709350586	0,00124335929286
300	19,2323801647	4,17652130127	0,00124335929286
301	19,2353377226	4,17709350586	0,00155419911607
302	19,2368164812	4,17709350586	0,00124335929286
303	19,2323801647	4,17671203613	0,00373007787857
304	19,2323801647	4,176902771	0,00373007787857
305	19,2294225523	4,17671203613	0,00155419911607
306	19,2368164812	4,17652130127	0,00124335929286
307	19,2368164812	4,176902771	0,00248671858571
308	19,2382952262	4,17671203613	0,00279755840893
309	19,2368164812	4,17671203613	0,00279755840893
310	19,2397739577	4,17671203613	0,00186503893929
311	19,2368164812	4,17709350586	0,00124335929286
312	19,2353377226	4,176902771	0,0021758787625
313	19,2368164812	4,176902771	0,0021758787625
314	19,2353377226	4,176902771	0,00248671858571
315	19,2397739577	4,17709350586	0,00155419911607
316	19,2427313798	4,17671203613	0,0021758787625
317	19,2382952262	4,17671203613	0,00155419911607
318	19,2338589505	4,17633056641	0,00341923805536
319	19,2382952262	4,17709350586	-0,000621679646429
320	19,2397739577	4,176902771	0,000310839823214
321	19,2442100705	4,17709350586	0,000310839823214
322	19,2397739577	4,176902771	0,00186503893929
323	19,2338589505	4,17633056641	0,00248671858571
324	19,2382952262	4,17671203613	-0,000310839823214
325	19,2382952262	4,17671203613	0,00155419911607
326	19,2382952262	4,17671203613	0,00124335929286
327	19,2397739577	4,176902771	0,00186503893929
328	19,2412526755	4,17671203613	0,00310839823214
329	19,2397739577	4,17652130127	0,00341923805536
330	19,2412526755	4,17671203613	0,00155419911607
331	19,2442100705	4,17709350586	0,00155419911607
332	19,2412526755	4,17671203613	0,0021758787625
333	19,2427313798	4,17671203613	0,000932519469643
334	19,2412526755	4,17671203613	0,00341923805536
335	19,2427313798	4,176902771	0,0021758787625
336	19,2442100705	4,17671203613	0,00155419911607
337	19,2397739577	4,17652130127	0,00373007787857
338	19,2397739577	4,17671203613	0,0021758787625
339	19,2412526755	4,17671203613	0,00279755840893
340	19,2412526755	4,17652130127	0,000621679646429
341	19,2442100705	4,17671203613	0,00248671858571
342	19,2427313798	4,176902771	0,00310839823214
343	19,2397739577	4,176902771	0,00124335929286
344	19,2442100705	4,17709350586	0,00279755840893
345	19,2471674111	4,17671203613	0,00279755840893
346	19,2412526755	4,17671203613	0,00341923805536
347	19,2456887476	4,17709350586	0,00310839823214
348	19,2456887476	4,176902771	0,00248671858571
349	19,2442100705	4,176902771	0,000621679646429
350	19,2442100705	4,17709350586	0,000932519469643
351	19,2456887476	4,176902771	0,000621679646429
352	19,2427313798	4,17671203613	0,000621679646429
353	19,2471674111	4,17709350586	0,00155419911607
354	19,2442100705	4,176902771	0
355	19,2471674111	4,176902771	0,000932519469643
356	19,2427313798	4,17671203613	0,00248671858571
357	19,2471674111	4,176902771	0,00186503893929
358	19,2442100705	4,176902771	0,00341923805536
359	19,2412526755	4,17671203613	0,000932519469643
360	19,2456887476	4,17671203613	0,0021758787625
361	19,2471674111	4,17671203613	0,000932519469643
362	19,2442100705	4,17671203613	0,000932519469643
363	19,2456887476	4,17671203613	0,00186503893929
364	19,2456887476	4,176902771	0,000621679646429
365	19,2471674111	4,17671203613	0
366	19,2486460611	4,176902771	0,00124335929286
367	19,2486460611	4,17671203613	0,00248671858571
368	19,2471674111	4,176902771	0,00279755840893
369	19,2501246976	4,176902771	0
370	19,2486460611	4,176902771	0,000310839823214
371	19,2486460611	4,17671203613	0,00186503893929
372	19,2471674111	4,17671203613	0,00186503893929
373	19,2486460611	4,176902771	0,00248671858571
374	19,2471674111	4,17652130127	0,00155419911607
375	19,2471674111	4,17671203613	0,000621679646429
376	19,2486460611	4,176902771	0,000621679646429
377	19,2486460611	4,17652130127	0,000310839823214
378	19,2471674111	4,17671203613	0,000932519469643
379	19,2486460611	4,17709350586	0,00279755840893
380	19,2442100705	4,17671203613	0,000932519469643
381	19,2471674111	4,17671203613	0,00248671858571
382	19,2516033205	4,17671203613	0,00124335929286
383	19,2501246976	4,17709350586	0,000932519469643
384	19,2486460611	4,176902771	0,00155419911607
385	19,2501246976	4,176902771	0,00310839823214
386	19,2486460611	4,17671203613	0,00186503893929
387	19,2486460611	4,17671203613	0,000310839823214
388	19,2516033205	4,17671203613	0,000932519469643
389	19,2530819298	4,17671203613	0,00155419911607
390	19,2501246976	4,17709350586	0,00124335929286
391	19,2471674111	4,17652130127	0,000310839823214
392	19,2516033205	4,176902771	-0,000621679646429
393	19,2486460611	4,17671203613	0,000932519469643
394	19,2501246976	4,176902771	0,00310839823214
395	19,2516033205	4,176902771	0,00310839823214
396	19,2530819298	4,176902771	0,000621679646429
397	19,2530819298	4,17671203613	0,00248671858571
398	19,2530819298	4,176902771	0,000621679646429
399	19,2486460611	4,17671203613	0,00248671858571
400	19,2501246976	4,17709350586	0,00248671858571
401	19,2516033205	4,17671203613	0,00155419911607
402	19,2516033205	4,176902771	0,00155419911607
403	19,2530819298	4,176902771	0,00248671858571
404	19,2516033205	4,17671203613	0,00310839823214
405	19,2545605256	4,176902771	0,00310839823214
406	19,2530819298	4,17671203613	0,00310839823214
407	19,2560391078	4,176902771	0,00248671858571
408	19,2530819298	4,17671203613	0,00155419911607
409	19,2575176765	4,176902771	0,0021758787625
410	19,2589962316	4,17671203613	0,00279755840893
411	19,2530819298	4,17671203613	0,00186503893929
412	19,2560391078	4,17652130127	0,00124335929286
413	19,2575176765	4,17709350586	0,00248671858571
414	19,2560391078	4,176902771	0,000932519469643
415	19,2560391078	4,176902771	0,00279755840893
416	19,2560391078	4,17709350586	0,00186503893929
417	19,2575176765	4,176902771	0,00124335929286
418	19,2575176765	4,17671203613	0,00124335929286
419	19,2560391078	4,17652130127	0,00279755840893
420	19,2604747733	4,17652130127	0,00248671858571
421	19,2560391078	4,176902771	0,00186503893929
422	19,2589962316	4,17728424072	0
423	19,2604747733	4,17671203613	0,000621679646429
424	19,2589962316	4,176902771	0,00186503893929
425	19,2575176765	4,17671203613	0,0021758787625
426	19,2604747733	4,176902771	0,00155419911607
427	19,2575176765	4,17671203613	0,000932519469643
428	19,2589962316	4,17671203613	0,00124335929286
429	19,2604747733	4,176902771	0,00155419911607
430	19,2589962316	4,176902771	0,00155419911607
431	19,2619533014	4,176902771	0,00155419911607
432	19,2589962316	4,17709350586	0,00155419911607
433	19,2604747733	4,17671203613	0,00279755840893
434	19,2589962316	4,17671203613	0,000621679646429
435	19,2575176765	4,17671203613	0,00279755840893
436	19,2589962316	4,17709350586	0,00310839823214
437	19,2663888045	4,17671203613	0,0021758787625
438	19,2649103169	4,17709350586	0,00186503893929
439	19,2619533014	4,17709350586	0,000621679646429
440	19,2619533014	4,176902771	0,00124335929286
441	19,2649103169	4,17652130127	0,0021758787625
442	19,2604747733	4,17633056641	0,00310839823214
443	19,2634318159	4,17709350586	0,00279755840893
444	19,2619533014	4,176902771	0,00279755840893
445	19,2604747733	4,17652130127	0,00155419911607
446	19,2619533014	4,17671203613	0,00279755840893
447	19,2649103169	4,176902771	0,00186503893929
448	19,2619533014	4,17671203613	0,000310839823214
449	19,2693457389	4,17709350586	0,000310839823214
450	19,2663888045	4,17671203613	0,000310839823214
451	19,2649103169	4,176902771	0,000310839823214
452	19,2663888045	4,17709350586	0,000621679646429
453	19,2649103169	4,17671203613	0,000310839823214
454	19,2649103169	4,176902771	-0,000932519469643
455	19,2649103169	4,17671203613	-0,00155419911607
456	19,2663888045	4,17671203613	-0,00124335929286
457	19,2649103169	4,17709350586	-0,000932519469643
458	19,2649103169	4,17671203613	0,00155419911607
459	19,2678672784	4,17671203613	-0,00124335929286
460	19,2649103169	4,17671203613	-0,000932519469643
461	19,2663888045	4,17671203613	0,000621679646429
462	19,2663888045	4,17671203613	-0,000621679646429
463	19,2649103169	4,176902771	-0,000621679646429
464	19,2678672784	4,17709350586	0
465	19,2663888045	4,176902771	0,00186503893929
466	19,2693457389	4,17652130127	0,000310839823214
467	19,2678672784	4,17671203613	0,000932519469643
468	19,2678672784	4,17671203613	-0,000621679646429
469	19,2693457389	4,176902771	0,000932519469643
470	19,2678672784	4,176902771	0,000932519469643
471	19,2723026193	4,176902771	-0,00124335929286
472	19,2723026193	4,17709350586	-0,00155419911607
473	19,2678672784	4,176902771	-0,00124335929286
474	19,2723026193	4,17671203613	0
475	19,2708241859	4,17709350586	0,000310839823214
476	19,2723026193	4,176902771	-0,000621679646429
477	19,2693457389	4,176902771	-0,000310839823214
478	19,2708241859	4,176902771	-0,000310839823214
479	19,2708241859	4,176902771	-0,000310839823214
480	19,2737810393	4,17671203613	0,00155419911607
481	19,2693457389	4,176902771	0,00155419911607
482	19,2737810393	4,17709350586	-0,000310839823214
483	19,2723026193	4,17671203613	-0,00186503893929
484	19,2693457389	4,17671203613	-0,00186503893929
485	19,2693457389	4,17671203613	-0,000621679646429
486	19,2767378387	4,17709350586	0
487	19,2708241859	4,176902771	0,00155419911607
488	19,2693457389	4,176902771	0,00186503893929
489	19,2737810393	4,176902771	0,000310839823214
490	19,2708241859	4,17671203613	0,000621679646429
491	19,2737810393	4,17671203613	0
492	19,2708241859	4,17671203613	-0,000310839823214
493	19,2723026193	4,17671203613	-0,0021758787625
494	19,2708241859	4,17652130127	-0,000932519469643
495	19,2737810393	4,17709350586	-0,00155419911607
496	19,2752594457	4,17671203613	-0,000932519469643
497	19,2737810393	4,17671203613	0
498	19,2723026193	4,17671203613	0
499	19,2737810393	4,17671203613	-0,000932519469643
500	19,2737810393	4,176902771	-0,000621679646429
501	19,2737810393	4,17671203613	0,000621679646429
502	19,2737810393	4,17671203613	-0,00155419911607
503	19,2737810393	4,17671203613	0,0021758787625
504	19,2737810393	4,17671203613	-0,000310839823214
505	19,2752594457	4,17709350586	-0,000932519469643
506	19,2752594457	4,17652130127	-0,000310839823214
507	19,2752594457	4,176902771	0
508	19,2752594457	4,176902771	-0,000932519469643
509	19,2752594457	4,176902771	0,00124335929286
510	19,2752594457	4,176902771	0,0021758787625
511	19,2767378387	4,17709350586	0,00186503893929
512	19,2767378387	4,176902771	-0,000932519469643
513	19,2767378387	4,176902771	-0,000310839823214
514	19,2767378387	4,17709350586	0,000310839823214
515	19,2752594457	4,17671203613	-0,00124335929286
516	19,2796945841	4,176902771	-0,000621679646429
517	19,2767378387	4,17709350586	0,00279755840893
518	19,2767378387	4,176902771	0,000621679646429
519	19,2782162182	4,17709350586	-0,00124335929286
520	19,2796945841	4,176902771	-0,000932519469643
521	19,2752594457	4,17709350586	0,00124335929286
522	19,2782162182	4,17671203613	-0,000310839823214
523	19,2782162182	4,17709350586	-0,000932519469643
524	19,2767378387	4,17709350586	0
525	19,2782162182	4,17709350586	-0,0021758787625
526	19,2782162182	4,17671203613	-0,000621679646429
527	19,2737810393	4,17652130127	-0,00124335929286
528	19,2796945841	4,176902771	-0,00155419911607
529	19,2767378387	4,17671203613	-0,000932519469643
530	19,2767378387	4,17652130127	-0,000621679646429
531	19,2826512756	4,176902771	-0,00155419911607
532	19,2782162182	4,176902771	0,000310839823214
533	19,2782162182	4,17652130127	-0,000621679646429
534	19,2782162182	4,17671203613	0,000932519469643
535	19,2841296011	4,17671203613	-0,000310839823214
536	19,2782162182	4,176902771	0,000310839823214
537	19,2782162182	4,176902771	0,000310839823214
538	19,2782162182	4,17671203613	0
539	19,2796945841	4,176902771	-0,000932519469643
540	19,2782162182	4,176902771	0,000310839823214
541	19,2796945841	4,17709350586	0,000310839823214
542	19,2796945841	4,176902771	-0,000621679646429
543	19,2796945841	4,17671203613	0,000932519469643
544	19,2796945841	4,176902771	0,00155419911607
545	19,2796945841	4,176902771	0,00155419911607
546	19,2796945841	4,17709350586	0,0021758787625
547	19,2796945841	4,17671203613	-0,000621679646429
548	19,2811729366	4,17671203613	0,0021758787625
549	19,2796945841	4,17671203613	0,000310839823214
550	19,2826512756	4,17709350586	0
551	19,2796945841	4,17671203613	0,0021758787625
552	19,2811729366	4,176902771	0
553	19,2811729366	4,17671203613	0,0021758787625
554	19,2826512756	4,176902771	0,000932519469643
555	19,2796945841	4,176902771	0,00248671858571
556	19,2826512756	4,176902771	0,00155419911607
557	19,2826512756	4,176902771	0,00155419911607
558	19,2796945841	4,17652130127	0,00155419911607
559	19,2811729366	4,17633056641	0,000621679646429
560	19,2826512756	4,17671203613	0,00186503893929
561	19,2841296011	4,17652130127	-0,000310839823214
562	19,2782162182	4,17671203613	0,00155419911607
563	19,2826512756	4,17671203613	0,00155419911607
564	19,2826512756	4,17671203613	-0,00124335929286
565	19,2811729366	4,17671203613	-0,00124335929286
566	19,2856079131	4,176902771	-0,000310839823214
567	19,2841296011	4,17671203613	-0,00124335929286
568	19,2811729366	4,17652130127	0,000932519469643
569	19,2826512756	4,17671203613	0,000932519469643
570	19,2856079131	4,17671203613	0,000310839823214
571	19,2811729366	4,17633056641	0
572	19,2841296011	4,17671203613	0,000310839823214
573	19,2841296011	4,17671203613	0,000310839823214
574	19,2826512756	4,17652130127	-0,000932519469643
575	19,2870862117	4,17671203613	0
576	19,2856079131	4,17671203613	-0,000310839823214
577	19,2870862117	4,17652130127	-0,000621679646429
578	19,2900427684	4,17671203613	0,0021758787625
579	19,2900427684	4,17671203613	0,00155419911607
580	19,2856079131	4,17671203613	0,000932519469643
581	19,2856079131	4,17671203613	-0,000310839823214
582	19,2856079131	4,17728424072	-0,000310839823214
583	19,2856079131	4,176902771	0,000621679646429
584	19,2900427684	4,17652130127	-0,000310839823214
585	19,2885644968	4,17671203613	0,00186503893929
